"","pid","hid","sex","mastat","age","qfachi","lknbrd","paygu","region","wave","N","pay_lag","paych"
"9658",15096548,2535874,1,6,17,5,2,NA,7,2,2,NA,NA
"9659",15097579,1424912,1,6,59,7,1,NA,7,1,2,NA,NA
"9660",15097579,2536161,1,6,60,7,1,NA,7,2,2,NA,NA
"9661",15098699,1425005,1,1,59,7,1,NA,7,1,2,NA,NA
"9662",15098699,2536234,1,1,60,7,1,NA,7,2,2,NA,NA
"9663",15098729,1425005,2,1,47,7,1,NA,7,1,2,NA,NA
"9664",15098729,2536234,2,1,48,NA,NA,NA,7,2,2,NA,NA
"9665",15098753,1425005,1,1,20,7,1,NA,7,1,2,NA,NA
"9666",15098753,2536234,1,1,21,7,1,NA,7,2,2,NA,NA
"9667",15098788,1425005,2,1,20,7,1,NA,7,1,2,NA,NA
"9668",15098788,2536234,2,1,21,7,1,NA,7,2,2,NA,NA
"9669",15098818,1425005,1,6,18,5,1,NA,7,1,2,NA,NA
"9670",15098818,2536234,1,6,19,5,1,NA,7,2,2,NA,NA
"9671",15102041,1425293,1,1,43,7,1,1213.33337402344,7,1,2,NA,NA
"9672",15102041,2536668,1,1,44,7,1,NA,7,2,2,1213.33337402344,NA
"9673",15102076,1425293,2,1,38,7,2,477.10302734375,7,1,2,NA,NA
"9674",15102076,2536668,2,1,40,7,1,325,7,2,2,477.10302734375,-152.10302734375
"9675",15102106,1425293,2,6,20,6,1,377.290222167969,7,1,2,NA,NA
"9676",15102106,2536668,2,6,21,6,1,273,7,2,2,377.290222167969,-104.290222167969
"9677",15102149,1425293,1,6,18,4,1,832,7,1,2,NA,NA
"9678",15102149,2536668,1,6,19,4,1,577.444213867188,7,2,2,832,-254.555786132812
"9679",15104281,1425471,1,1,31,7,1,1120.86218261719,8,1,2,NA,NA
"9680",15104281,2537095,1,1,32,7,1,1229.94616699219,8,2,2,1120.86218261719,109.083984375
"9681",15104311,1425471,2,1,31,4,1,NA,8,1,2,NA,NA
"9682",15104311,2537095,2,1,32,4,2,NA,8,2,2,NA,NA
"9683",15105407,1425579,2,6,26,4,1,1408.33337402344,8,1,2,NA,NA
"9684",15105407,2537389,2,6,27,4,1,2058.33325195312,8,2,2,1408.33337402344,649.999877929688
"9685",15107647,1425757,2,3,68,7,1,NA,8,1,2,NA,NA
"9686",15107647,2537451,2,3,69,7,1,NA,8,2,2,NA,NA
"9687",15108767,1425846,2,1,30,4,1,215.58332824707,8,1,2,NA,NA
"9688",15108767,2537524,2,1,31,4,1,170.130874633789,8,2,2,215.58332824707,-45.4524536132812
"9689",15108791,1425846,1,1,30,6,1,905.666687011719,8,1,2,NA,NA
"9690",15108791,2537524,1,1,30,6,1,771.333312988281,8,2,2,905.666687011719,-134.333374023438
"9691",15109887,1425943,1,1,26,7,2,1083.33337402344,8,1,2,NA,NA
"9692",15109887,2537958,1,1,26,7,2,2080,8,2,2,1083.33337402344,996.666625976562
"9693",15109917,1425943,2,1,23,6,1,NA,8,1,2,NA,NA
"9694",15109917,2537958,2,1,24,6,2,NA,8,2,2,NA,NA
"9695",15112128,1426133,1,1,63,7,1,NA,8,1,2,NA,NA
"9696",15112128,2538164,1,1,64,7,1,NA,8,2,2,NA,NA
"9697",15112152,1426133,2,1,52,7,1,NA,8,1,2,NA,NA
"9698",15112152,2538164,2,1,53,7,1,NA,8,2,2,NA,NA
"9699",15113248,1426222,1,1,46,5,1,1371.0673828125,8,1,2,NA,NA
"9700",15113248,2538385,1,1,47,5,1,NA,8,2,2,1371.0673828125,NA
"9701",15113272,1426222,2,1,45,7,1,625.481140136719,8,1,2,NA,NA
"9702",15113272,2538385,2,1,46,7,1,645.496520996094,8,2,2,625.481140136719,20.015380859375
"9703",15114368,1426311,1,1,51,4,1,1307.00537109375,8,1,2,NA,NA
"9704",15114368,2538601,1,1,52,4,1,1475.134765625,8,2,2,1307.00537109375,168.12939453125
"9705",15114392,1426311,2,1,46,5,1,541.666687011719,8,1,2,NA,NA
"9706",15114392,2538601,2,1,47,5,1,541.666687011719,8,2,2,541.666687011719,0
"9707",15115488,1426419,1,1,37,2,1,929.715209960938,8,1,2,NA,NA
"9708",15115488,2538741,1,1,38,2,1,1136.87451171875,8,2,2,929.715209960938,207.159301757812
"9709",15115518,1426419,2,1,36,2,1,282.445739746094,8,1,2,NA,NA
"9710",15115518,2538741,2,1,37,2,1,104,8,2,2,282.445739746094,-178.445739746094
"9711",15116603,1426508,1,1,66,7,1,NA,8,1,2,NA,NA
"9712",15116603,2539101,1,1,67,7,1,NA,8,2,2,NA,NA
"9713",15116638,1426508,2,1,61,7,1,NA,8,1,2,NA,NA
"9714",15116638,2539101,2,1,62,7,1,NA,8,2,2,NA,NA
"9715",15117723,1426591,1,1,31,2,1,1301.00073242188,8,1,2,NA,NA
"9716",15117723,2539241,1,1,32,2,1,1501.15478515625,8,2,2,1301.00073242188,200.154052734375
"9717",15117758,1426591,2,1,29,2,1,81.25,8,1,2,NA,NA
"9718",15117758,2539241,2,1,30,2,1,492.555541992188,8,2,2,81.25,411.305541992188
"9719",15119963,1426788,2,4,55,7,1,650,8,1,2,NA,NA
"9720",15119963,2539748,2,4,56,7,1,628.333312988281,8,2,2,650,-21.6666870117188
"9721",15121089,1426877,2,1,63,7,1,NA,8,1,2,NA,NA
"9722",15121089,2539829,2,1,64,7,1,NA,8,2,2,NA,NA
"9723",15121119,1426877,1,1,61,5,1,NA,8,1,2,NA,NA
"9724",15121119,2539829,1,1,62,5,1,NA,8,2,2,NA,NA
"9725",15123316,1427067,1,1,38,7,1,1516.66662597656,8,1,2,NA,NA
"9726",15123316,2540118,1,1,39,7,1,1516.66662597656,8,2,2,1516.66662597656,0
"9727",15123359,1427067,2,1,33,7,1,208,8,1,2,NA,NA
"9728",15123359,2540118,2,1,34,7,1,160.33332824707,8,2,2,208,-47.6666717529297
"9729",15124436,1427156,1,1,24,6,1,884,8,1,2,NA,NA
"9730",15124436,2540339,1,1,25,6,1,1100.66662597656,8,2,2,884,216.666625976562
"9731",15124479,1427156,2,1,22,5,1,NA,8,1,2,NA,NA
"9732",15124479,2540339,2,1,23,5,1,NA,8,2,2,NA,NA
"9733",15126676,1427342,2,1,32,5,1,291.416656494141,8,1,2,NA,NA
"9734",15126676,2540541,2,1,33,5,1,290.223266601562,8,2,2,291.416656494141,-1.19338989257812
"9735",15126706,1427342,1,1,31,4,1,1601.23168945312,8,1,2,NA,NA
"9736",15126706,2540541,1,1,32,4,1,1449.03515625,8,2,2,1601.23168945312,-152.196533203125
"9737",15130037,1427628,1,1,29,6,1,1473.33337402344,8,1,2,NA,NA
"9738",15130037,2540754,1,1,30,6,1,1516.66662597656,8,2,2,1473.33337402344,43.333251953125
"9739",15130061,1427628,2,1,28,4,1,NA,8,1,2,NA,NA
"9740",15130061,2540754,2,1,29,4,1,NA,8,2,2,NA,NA
"9741",15131157,1427717,1,1,72,4,1,NA,8,1,2,NA,NA
"9742",15131157,2540967,1,1,73,4,1,NA,8,2,2,NA,NA
"9743",15131181,1427717,2,1,72,7,1,NA,8,1,2,NA,NA
"9744",15131181,2540967,2,1,73,7,1,NA,8,2,2,NA,NA
"9745",15131211,1427717,1,5,33,4,1,1040,8,1,2,NA,NA
"9746",15131211,2540967,1,4,34,4,1,1083.33337402344,8,2,2,1040,43.3333740234375
"9747",15133397,1427903,1,1,38,5,1,3466.66674804688,8,1,2,NA,NA
"9748",15133397,2541173,1,1,39,5,1,3676.83325195312,8,2,2,3466.66674804688,210.16650390625
"9749",15133427,1427903,2,1,38,4,1,169,8,1,2,NA,NA
"9750",15133427,2541173,2,1,39,4,1,216.66667175293,8,2,2,169,47.6666717529297
"9751",15135632,1428098,1,1,43,7,1,NA,8,1,2,NA,NA
"9752",15135632,2541459,1,1,44,7,1,NA,8,2,2,NA,NA
"9753",15135667,1428098,2,1,36,7,1,NA,8,1,2,NA,NA
"9754",15135667,2541459,2,1,37,7,1,NA,8,2,2,NA,NA
"9755",15136752,1428187,1,1,46,7,1,NA,8,1,2,NA,NA
"9756",15136752,2541874,1,1,47,7,1,NA,8,2,2,NA,NA
"9757",15136787,1428187,2,1,45,5,1,173.33332824707,8,1,2,NA,NA
"9758",15136787,2541874,2,1,46,5,1,199.33332824707,8,2,2,173.33332824707,26
"9759",15137872,1428276,1,1,51,7,1,NA,8,1,2,NA,NA
"9760",15137872,2542161,1,1,52,7,1,NA,8,2,2,NA,NA
"9761",15137902,1428276,2,1,46,5,1,NA,8,1,2,NA,NA
"9762",15137902,2542161,2,1,47,5,1,NA,8,2,2,NA,NA
"9763",15137937,1428276,2,6,23,5,1,NA,8,1,2,NA,NA
"9764",15137937,2542161,2,6,24,5,1,NA,8,2,2,NA,NA
"9765",15137961,1428276,1,6,21,6,1,NA,8,1,2,NA,NA
"9766",15137961,2542161,1,6,22,6,1,NA,8,2,2,NA,NA
"9767",15138992,1428373,1,1,52,7,1,NA,8,1,2,NA,NA
"9768",15138992,2542447,1,1,53,7,1,NA,8,2,2,NA,NA
"9769",15139026,1428373,2,1,47,4,1,NA,8,1,2,NA,NA
"9770",15139026,2542447,2,1,48,4,1,NA,8,2,2,NA,NA
"9771",15139069,1428373,2,6,21,4,1,652.501953125,8,1,2,NA,NA
"9772",15139069,2542447,2,6,22,4,1,785.416687011719,8,2,2,652.501953125,132.914733886719
"9773",15139093,1428373,2,6,19,4,1,346.666656494141,8,1,2,NA,NA
"9774",15139093,2542447,2,6,20,4,1,325,8,2,2,346.666656494141,-21.6666564941406
"9775",15145743,1428926,2,1,34,7,1,NA,8,1,2,NA,NA
"9776",15145743,2542811,2,1,35,7,1,173.33332824707,8,2,2,NA,NA
"9777",15150186,1429302,1,1,79,5,2,NA,8,1,2,NA,NA
"9778",15150186,2543095,1,3,81,5,2,NA,8,2,2,NA,NA
"9779",15151301,1429396,2,3,80,NA,1,NA,8,1,2,NA,NA
"9780",15151301,2543249,2,3,81,NA,1,NA,8,2,2,NA,NA
"9781",15151336,1429396,1,6,45,NA,NA,NA,8,1,2,NA,NA
"9782",15151336,2543249,1,6,46,NA,NA,NA,8,2,2,NA,NA
"9783",15153541,1429582,1,6,67,2,1,NA,8,1,2,NA,NA
"9784",15153541,2543389,1,6,69,2,1,NA,8,2,2,NA,NA
"9785",15156907,1429868,1,1,69,2,1,NA,8,1,2,NA,NA
"9786",15156907,2543591,1,1,70,2,1,NA,8,2,2,NA,NA
"9787",15156931,1429868,2,1,62,7,1,NA,8,1,2,NA,NA
"9788",15156931,2543591,2,1,63,7,1,NA,8,2,2,NA,NA
"9789",15158039,1429957,1,1,68,5,1,NA,8,1,2,NA,NA
"9790",15158039,2543737,1,1,69,5,1,NA,8,2,2,NA,NA
"9791",15158063,1429957,2,1,68,5,1,NA,8,1,2,NA,NA
"9792",15158063,2543737,2,1,69,5,1,NA,8,2,2,NA,NA
"9793",15160262,1430149,1,1,61,7,1,NA,8,1,2,NA,NA
"9794",15160262,2543885,1,1,62,7,1,NA,8,2,2,NA,NA
"9795",15160297,1430149,2,1,63,7,1,NA,8,1,2,NA,NA
"9796",15160297,2543885,2,1,64,7,1,NA,8,2,2,NA,NA
"9797",15161382,1430238,2,3,65,7,1,NA,8,1,2,NA,NA
"9798",15161382,2544024,2,3,66,7,1,17.3333339691162,8,2,2,NA,NA
"9799",15162508,1430327,1,1,38,4,1,1801.3857421875,8,1,2,NA,NA
"9800",15162508,2544091,1,1,39,4,1,1864.43420410156,8,2,2,1801.3857421875,63.0484619140625
"9801",15162532,1430327,2,1,37,7,1,541.666687011719,8,1,2,NA,NA
"9802",15162532,2544091,2,1,38,7,1,585,8,2,2,541.666687011719,43.3333129882812
"9803",15163628,1430416,2,1,45,7,2,270.207855224609,8,1,2,NA,NA
"9804",15163628,2544385,2,1,46,7,2,280.215545654297,8,2,2,270.207855224609,10.0076904296875
"9805",15163652,1430416,1,1,44,5,1,NA,8,1,2,NA,NA
"9806",15163652,2544385,1,1,45,5,1,NA,8,2,2,NA,NA
"9807",15163687,1430416,1,6,18,5,1,NA,8,1,2,NA,NA
"9808",15163687,2544385,1,6,19,4,1,NA,8,2,2,NA,NA
"9809",15165868,1430602,2,6,21,6,1,690.531188964844,8,1,2,NA,NA
"9810",15165868,2544741,2,6,22,6,1,780.600463867188,8,2,2,690.531188964844,90.0692749023438
"9811",15165892,1430602,2,5,53,5,1,250.192459106445,8,1,2,NA,NA
"9812",15165892,2544741,2,5,54,5,1,200.153961181641,8,2,2,250.192459106445,-50.0384979248047
"9813",15165922,1430602,1,6,24,5,1,850.654357910156,8,1,2,NA,NA
"9814",15165922,2544741,1,6,25,5,1,951.732116699219,8,2,2,850.654357910156,101.077758789062
"9815",15166988,1430696,2,4,75,7,1,NA,8,1,2,NA,NA
"9816",15166988,2544954,2,4,76,7,1,NA,8,2,2,NA,NA
"9817",15168107,1430793,1,6,77,7,1,NA,8,1,2,NA,NA
"9818",15168107,2545039,1,6,78,7,1,NA,8,2,2,NA,NA
"9819",15171493,1431072,2,1,51,7,1,437.666656494141,8,1,2,NA,NA
"9820",15171493,2545101,2,1,52,7,1,455,8,2,2,437.666656494141,17.3333435058594
"9821",15171523,1431072,1,6,28,5,1,996.666687011719,8,1,2,NA,NA
"9822",15171523,2545101,1,6,29,5,1,957.666687011719,8,2,2,996.666687011719,-39
"9823",15171833,1431102,1,2,21,4,1,754.580444335938,8,1,2,NA,NA
"9824",15171833,2545314,1,2,22,4,1,791.608947753906,8,2,2,754.580444335938,37.0285034179688
"9825",15171868,1431102,2,2,20,4,1,510.392608642578,8,1,2,NA,NA
"9826",15171868,2545314,2,2,21,4,1,581.447265625,8,2,2,510.392608642578,71.0546569824219
"9827",15172589,1431161,1,1,31,7,1,1100.84680175781,8,1,2,NA,NA
"9828",15172589,2545454,1,1,32,7,1,1133.87866210938,8,2,2,1100.84680175781,33.0318603515625
"9829",15172619,1431161,2,1,27,4,1,NA,8,1,2,NA,NA
"9830",15172619,2545454,2,1,28,4,1,151.66667175293,8,2,2,NA,NA
"9831",15173704,1431269,2,1,44,5,1,850.654357910156,8,1,2,NA,NA
"9832",15173704,2545748,2,1,45,5,1,824.634338378906,8,2,2,850.654357910156,-26.02001953125
"9833",15173739,1431269,1,1,44,7,2,1601.23168945312,8,1,2,NA,NA
"9834",15173739,2545748,1,1,45,7,1,1666.59362792969,8,2,2,1601.23168945312,65.3619384765625
"9835",15174816,1431358,1,1,47,6,1,1733.33337402344,8,1,2,NA,NA
"9836",15174816,2545969,1,1,48,6,1,2083.33325195312,8,2,2,1733.33337402344,349.999877929688
"9837",15174859,1431358,2,1,45,7,1,650,8,1,2,NA,NA
"9838",15174859,2545969,2,1,46,7,1,520,8,2,2,650,-130
"9839",15174883,1431358,1,6,16,7,1,NA,8,1,2,NA,NA
"9840",15174883,2545969,1,6,17,5,1,65,8,2,2,NA,NA
"9841",15175936,1431447,1,1,31,5,1,NA,8,1,2,NA,NA
"9842",15175936,2546248,1,1,32,5,1,650,8,2,2,NA,NA
"9843",15175979,1431447,2,1,28,5,1,251.33332824707,8,1,2,NA,NA
"9844",15175979,2546248,2,1,29,5,1,NA,8,2,2,251.33332824707,NA
"9845",15180417,1431811,2,5,23,6,1,NA,8,1,2,NA,NA
"9846",15180417,2546531,2,4,24,6,1,NA,8,2,2,NA,NA
"9847",15182657,1432001,1,1,31,5,1,NA,8,1,2,NA,NA
"9848",15182657,2546817,1,1,32,5,1,NA,8,2,2,NA,NA
"9849",15184897,1432192,1,6,32,2,1,195,8,1,2,NA,NA
"9850",15184897,2546957,1,6,33,2,1,NA,8,2,2,195,NA
"9851",15184927,1432192,2,6,26,2,1,NA,8,1,2,NA,NA
"9852",15184927,2547171,2,6,27,2,1,NA,11,2,2,NA,NA
"9853",15186016,1432281,1,1,73,7,1,NA,8,1,2,NA,NA
"9854",15186016,2547244,1,1,74,7,1,NA,8,2,2,NA,NA
"9855",15187136,1432389,1,1,27,4,1,1401.07775878906,8,1,2,NA,NA
"9856",15187136,2547384,1,5,28,4,1,1601.23168945312,8,2,2,1401.07775878906,200.153930664062
"9857",15187179,1432389,2,1,26,3,1,820.631286621094,8,1,2,NA,NA
"9858",15187179,2547457,2,2,27,3,1,867.66748046875,8,2,2,820.631286621094,47.0361938476562
"9859",15188256,1432478,1,1,33,3,1,960.739074707031,8,1,2,NA,NA
"9860",15188256,2547538,1,1,34,3,1,1083.84729003906,8,2,2,960.739074707031,123.108215332031
"9861",15188299,1432478,2,1,25,6,1,198.152435302734,8,1,2,NA,NA
"9862",15188299,2547538,2,1,26,6,1,210.161666870117,8,2,2,198.152435302734,12.0092315673828
"9863",15189376,1432567,1,1,35,7,1,1278.33337402344,8,1,2,NA,NA
"9864",15189376,2547759,1,1,36,7,1,1079,8,2,2,1278.33337402344,-199.333374023438
"9865",15189406,1432567,2,1,28,5,1,NA,8,1,2,NA,NA
"9866",15189406,2547759,2,1,29,5,1,NA,8,2,2,NA,NA
"9867",15191613,1432753,1,1,38,5,1,866.666687011719,8,1,2,NA,NA
"9868",15191613,2548038,1,1,39,5,1,NA,8,2,2,866.666687011719,NA
"9869",15191648,1432753,2,1,26,5,1,433.333343505859,8,1,2,NA,NA
"9870",15191648,2548038,2,1,27,5,1,NA,8,2,2,433.333343505859,NA
"9871",15194973,1433032,2,3,65,2,1,NA,8,1,2,NA,NA
"9872",15194973,2548321,2,3,66,2,1,NA,8,2,2,NA,NA
"9873",15196097,1433121,2,4,70,7,1,NA,8,1,2,NA,NA
"9874",15196097,2548399,2,4,71,7,1,NA,8,2,2,NA,NA
"9875",15198332,1433318,2,1,50,3,1,247,8,1,2,NA,NA
"9876",15198332,2548461,2,1,51,3,1,329.333343505859,8,2,2,247,82.3333435058594
"9877",15198367,1433318,1,1,49,3,1,1671.28564453125,8,1,2,NA,NA
"9878",15198367,2548461,1,1,50,3,1,1673.28723144531,8,2,2,1671.28564453125,2.0015869140625
"9879",15198391,1433318,1,6,17,4,1,NA,8,1,2,NA,NA
"9880",15198391,2548461,1,6,18,4,1,195,8,2,2,NA,NA
"9881",15207293,1434063,1,2,42,7,2,806,8,1,2,NA,NA
"9882",15207293,2549328,1,2,43,7,2,905.666687011719,8,2,2,806,99.6666870117188
"9883",15207323,1434063,2,2,41,7,1,800.615844726562,8,1,2,NA,NA
"9884",15207323,2549328,2,2,42,7,1,1200.923828125,8,2,2,800.615844726562,400.307983398438
"9885",15207358,1434063,1,6,17,NA,NA,NA,8,1,2,NA,NA
"9886",15207358,2549328,1,6,18,7,2,173.33332824707,8,2,2,NA,NA
"9887",15208419,1434152,1,1,25,5,1,897.417663574219,8,1,2,NA,NA
"9888",15208419,2549549,1,1,26,5,2,939.7900390625,8,2,2,897.417663574219,42.3723754882812
"9889",15208443,1434152,2,1,22,5,1,593.666687011719,8,1,2,NA,NA
"9890",15208443,2549549,2,1,23,5,2,606.666687011719,8,2,2,593.666687011719,13
"9891",15214001,1434616,1,2,47,3,1,1256.66662597656,8,1,2,NA,NA
"9892",15214001,2549824,1,2,47,3,1,1360.66662597656,8,2,2,1256.66662597656,104
"9893",15214036,1434616,2,2,54,NA,NA,NA,8,1,2,NA,NA
"9894",15214036,2549824,2,2,55,NA,NA,NA,8,2,2,NA,NA
"9895",15217361,1434896,2,5,49,2,1,971.747497558594,8,1,2,NA,NA
"9896",15217361,2549964,2,5,50,2,1,1287.1181640625,8,2,2,971.747497558594,315.370666503906
"9897",15217396,1434896,2,6,24,5,1,837.644348144531,8,1,2,NA,NA
"9898",15217396,2549964,2,6,25,5,1,800.615844726562,8,2,2,837.644348144531,-37.0285034179688
"9899",15219607,1435086,2,1,38,7,1,333.666656494141,8,1,2,NA,NA
"9900",15219607,2550105,2,1,39,7,1,497.246215820312,8,2,2,333.666656494141,163.579559326172
"9901",15219631,1435086,1,1,38,7,1,1196.92077636719,8,1,2,NA,NA
"9902",15219631,2550105,1,1,39,7,1,1167.8984375,8,2,2,1196.92077636719,-29.0223388671875
"9903",15219666,1435086,1,6,17,5,1,411.666656494141,8,1,2,NA,NA
"9904",15219666,2550105,1,6,18,5,1,650,8,2,2,411.666656494141,238.333343505859
"9905",15220729,1435183,1,1,37,5,1,NA,8,1,2,NA,NA
"9906",15220729,2550458,1,1,38,5,1,3502.6943359375,8,2,2,NA,NA
"9907",15220753,1435183,2,1,30,5,1,NA,8,1,2,NA,NA
"9908",15220753,2550458,2,1,31,5,1,NA,8,2,2,NA,NA
"9909",15221849,1435272,1,2,58,3,1,NA,8,1,2,NA,NA
"9910",15221849,2550814,1,2,59,3,1,NA,8,2,2,NA,NA
"9911",15221873,1435272,2,2,47,3,1,1769.36108398438,8,1,2,NA,NA
"9912",15221873,2550814,2,2,48,3,1,2037.5673828125,8,2,2,1769.36108398438,268.206298828125
"9913",15221903,1435272,1,3,82,7,1,NA,8,1,2,NA,NA
"9914",15221903,2550814,1,3,83,7,NA,NA,8,2,2,NA,NA
"9915",15222969,1435361,2,1,43,5,1,NA,8,1,2,NA,NA
"9916",15222969,2551039,2,1,44,5,1,NA,8,2,2,NA,NA
"9917",15222993,1435361,1,1,40,5,1,NA,8,1,2,NA,NA
"9918",15222993,2551039,1,1,41,5,1,866.666687011719,8,2,2,NA,NA
"9919",15224082,1435469,1,1,54,7,1,1083.33337402344,8,1,2,NA,NA
"9920",15224082,2551179,1,1,55,7,1,1147.56091308594,8,2,2,1083.33337402344,64.2275390625
"9921",15224112,1435469,2,1,52,7,1,173.33332824707,8,1,2,NA,NA
"9922",15224112,2551179,2,1,53,7,1,190.66667175293,8,2,2,173.33332824707,17.3333435058594
"9923",15224147,1435469,2,6,22,4,1,767.590454101562,8,1,2,NA,NA
"9924",15224147,2551179,2,6,23,4,1,750,8,2,2,767.590454101562,-17.5904541015625
"9925",15225208,1435558,1,1,46,7,1,1401.07775878906,8,1,2,NA,NA
"9926",15225208,2551381,1,1,47,7,1,700.538879394531,8,2,2,1401.07775878906,-700.538879394531
"9927",15225232,1435558,2,1,44,7,1,460.354125976562,8,1,2,NA,NA
"9928",15225232,2551381,2,1,45,7,1,480.369537353516,8,2,2,460.354125976562,20.0154113769531
"9929",15228568,1435833,1,3,74,7,1,NA,8,1,2,NA,NA
"9930",15228568,2551594,1,3,75,7,1,NA,8,2,2,NA,NA
"9931",15229688,1435922,1,1,28,5,1,1581.21630859375,8,1,2,NA,NA
"9932",15229688,2551667,1,1,29,5,1,1501.15478515625,8,2,2,1581.21630859375,-80.0615234375
"9933",15229718,1435922,2,1,25,4,1,1250.96228027344,8,1,2,NA,NA
"9934",15229718,2551667,2,1,26,4,1,1166.89758300781,8,2,2,1250.96228027344,-84.064697265625
"9935",15230791,1436015,2,1,47,5,1,559,8,1,2,NA,NA
"9936",15230791,2551829,2,1,47,5,1,494,8,2,2,559,-65
"9937",15230821,1436015,1,1,46,3,1,1266.66662597656,8,1,2,NA,NA
"9938",15230821,2551829,1,1,47,3,1,1280.9853515625,8,2,2,1266.66662597656,14.3187255859375
"9939",15230856,1436015,2,6,17,5,1,350.269439697266,8,1,2,NA,NA
"9940",15230856,2551829,2,6,18,4,1,432.332580566406,8,2,2,350.269439697266,82.0631408691406
"9941",15233049,1436201,1,1,28,5,1,1213.33337402344,8,1,2,NA,NA
"9942",15233049,2552035,1,1,29,5,1,NA,8,2,2,1213.33337402344,NA
"9943",15233073,1436201,2,1,24,5,1,150.115478515625,8,1,2,NA,NA
"9944",15233073,2552035,2,1,25,5,1,193.91667175293,8,2,2,150.115478515625,43.8011932373047
"9945",15234169,1436309,1,1,30,4,1,1250,8,1,2,NA,NA
"9946",15234169,2552329,1,1,31,4,1,1701.30871582031,8,2,2,1250,451.308715820312
"9947",15234193,1436309,2,1,28,4,1,409.314849853516,8,1,2,NA,NA
"9948",15234193,2552329,2,1,29,4,1,479.043090820312,8,2,2,409.314849853516,69.7282409667969
"9949",15238679,1436678,1,5,34,7,1,875.333312988281,8,1,2,NA,NA
"9950",15238679,2552744,1,4,34,7,1,975,8,2,2,875.333312988281,99.6666870117188
"9951",15240878,1436856,1,2,27,6,1,1351.03930664062,8,1,2,NA,NA
"9952",15240878,2552817,1,2,28,5,1,1347.66662597656,8,2,2,1351.03930664062,-3.3726806640625
"9953",15240908,1436856,2,2,21,4,1,150.115478515625,8,1,2,NA,NA
"9954",15240908,2552817,2,2,22,4,1,182,8,2,2,150.115478515625,31.884521484375
"9955",15245357,1437232,2,4,44,7,2,78,8,1,2,NA,NA
"9956",15245357,2552957,2,4,45,7,2,52.0400314331055,8,2,2,78,-25.9599685668945
"9957",15246507,1437321,2,1,45,5,2,NA,8,1,2,NA,NA
"9958",15246507,2553171,2,1,46,5,2,NA,8,2,2,NA,NA
"9959",15247597,1437429,1,1,50,4,1,1239.95385742188,8,1,2,NA,NA
"9960",15247597,2553317,1,1,51,4,1,NA,8,2,2,1239.95385742188,NA
"9961",15247627,1437429,2,1,49,7,2,837.644348144531,8,1,2,NA,NA
"9962",15247627,2553317,2,1,50,7,2,1170,8,2,2,837.644348144531,332.355651855469
"9963",15247651,1437429,1,6,22,5,1,NA,8,1,2,NA,NA
"9964",15247651,2553317,1,6,23,5,1,740.569702148438,8,2,2,NA,NA
"9965",15249832,1437607,1,1,30,5,1,953.333312988281,8,1,2,NA,NA
"9966",15249832,2553538,1,1,31,5,1,996.666687011719,8,2,2,953.333312988281,43.3333740234375
"9967",15249867,1437607,2,1,27,5,1,433.333343505859,8,1,2,NA,NA
"9968",15249867,2553538,2,1,28,5,1,384.323944091797,8,2,2,433.333343505859,-49.0093994140625
"9969",15250946,1437704,2,1,35,7,1,56.3333320617676,8,1,2,NA,NA
"9970",15250946,2553759,2,1,36,7,1,60.6666679382324,8,2,2,56.3333320617676,4.33333587646484
"9971",15250989,1437704,1,1,34,2,1,2001.53967285156,8,1,2,NA,NA
"9972",15250989,2553759,1,1,35,2,1,2201.69360351562,8,2,2,2001.53967285156,200.153930664062
"9973",15254313,1437976,1,1,32,1,1,NA,8,1,2,NA,NA
"9974",15254313,2554038,1,1,33,1,1,2208.33325195312,8,2,2,NA,NA
"9975",15254348,1437976,2,1,32,2,1,1231.53332519531,8,1,2,NA,NA
"9976",15254348,2554038,2,1,33,2,1,1745.34265136719,8,2,2,1231.53332519531,513.809326171875
"9977",15255433,1438077,2,3,82,7,1,NA,8,1,2,NA,NA
"9978",15255433,2554186,2,3,83,7,1,NA,8,2,2,NA,NA
"9979",15256553,1438166,2,3,79,7,1,NA,8,1,2,NA,NA
"9980",15256553,2554259,2,3,80,7,1,NA,8,2,2,NA,NA
"9981",15259919,1438441,2,5,27,2,1,975.750610351562,8,1,2,NA,NA
"9982",15259919,2554321,2,5,27,2,1,1000.76983642578,8,2,2,975.750610351562,25.0192260742188
"9983",15261026,1438549,2,3,75,7,1,NA,8,1,2,NA,NA
"9984",15261026,2554461,2,3,76,7,1,NA,8,2,2,NA,NA
"9985",15263266,1438727,2,5,55,5,1,300.23095703125,8,1,2,NA,NA
"9986",15263266,2554534,2,4,56,5,1,330.254058837891,8,2,2,300.23095703125,30.0231018066406
"9987",15263304,1438727,2,6,21,4,1,513.394958496094,8,1,2,NA,NA
"9988",15263304,2554607,2,6,22,4,1,550.423400878906,8,2,2,513.394958496094,37.0284423828125
"9989",15265501,1438913,2,1,58,5,1,NA,8,1,2,NA,NA
"9990",15265501,2554674,2,1,59,5,1,190.66667175293,8,2,2,NA,NA
"9991",15265536,1438913,1,1,67,5,1,NA,8,1,2,NA,NA
"9992",15265536,2554674,1,1,68,5,1,NA,8,2,2,NA,NA
"9993",15267741,1439103,1,4,52,7,1,NA,8,1,2,NA,NA
"9994",15267741,2554968,1,4,53,7,1,NA,8,2,2,NA,NA
"9995",15267776,1439103,2,6,19,5,2,NA,8,1,2,NA,NA
